tab	magic_measurements
er_specimen_name	er_sample_name	er_site_name	er_location_name	magic_experiment_name	measurement_number	treatment_ac_field	measurement_magn_moment	measurement_csd	measurement_inc	measurement_positions	measurement_flag	measurement_sd_x	treatment_dc_field_theta	treatment_dc_field	magic_software_packages	measurement_dec	magic_instrument_codes	measurement_sd_z	treatment_temp	measurement_standard	measurement_description	measurement_sd_y	er_citation_names	er_analyst_mail_names	magic_method_codes	measurement_temp	treatment_dc_field_phi
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	26	0	4.62e-08	1.8	-31.8	1	g	5.29e-10		0	pmagpy-3.2.1	186.5	hargrave 2015-01-20 12:24:04	3.13e-10	858.0			1.37e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	27	0	4.43e-08	2.1	-32.2	1	g	4.71e-10		0	pmagpy-3.2.1	184.2	hargrave 2015-02-10 17:33:39	1.09e-09	863.0			1.21e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	28	0	4.06e-08	1.9	-27.3	1	g	4.38e-10		0	pmagpy-3.2.1	184.3	hargrave 2015-02-11 17:31:29	7.18e-10	883.0			1.11e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	29	0	3.76e-08	1.7	-27.0	1	g	3.80e-10		0	pmagpy-3.2.1	183.5	hargrave 2015-02-12 15:43:23	8.83e-10	903.0			5.60e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	30	0	3.19e-08	1.6	-24.9	1	g	2.29e-10		0	pmagpy-3.2.1	186.8	hargrave 2015-02-13 17:59:10	4.99e-10	923.0			7.10e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	31	0	2.76e-08	1.0	-24.1	1	g	2.38e-10		0	pmagpy-3.2.1	185.4	hargrave 2015-02-17 11:33:47	3.41e-10	933.0			3.33e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	32	0	1.35e-08	3.8	-30.3	1	g	2.61e-10		0	pmagpy-3.2.1	184.6	hargrave 2015-02-18 09:53:13	1.34e-10	943.0			8.70e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	33	0	5.46e-09	2.6	-33.5	1	g	1.16e-10		0	pmagpy-3.2.1	177.9	hargrave 2015-02-19 13:00:15	1.23e-10	953.0			2.04e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	1	0	4.90e-07	2.3	-75.3	1	g	1.31e-08		0	pmagpy-3.2.1	97.9		3.00e-09	273			1.46e-08	This study		LT-NO:LP-DIR-T	273	
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	2	0	5.30e-07	2.2	-76.9	1	g	1.06e-08		0	pmagpy-3.2.1	99.4		2.94e-09	77			1.67e-08	This study		LT-LT-Z:LP-DIR-T	273	
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	3	0	6.93e-07	2.2	-79.2	1	g	1.62e-08		0	pmagpy-3.2.1	102.5		3.50e-09	373.0			2.08e-08	This study		LT-T-Z:LP-DIR-T	273	
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	4	0	8.13e-07	2.0	-80.9	1	g	9.83e-09		0	pmagpy-3.2.1	109.8	hargrave 2014-10-22 16:03:00	4.51e-09	423.0			2.67e-08	This study		LT-T-Z:LP-DIR-T	273	
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	5	0	7.81e-07	2.6	-79.9	1	g	2.34e-08		0	pmagpy-3.2.1	110.5	hargrave 2014-10-27 16:29:43	3.87e-09	473.0			2.60e-08	This study		LT-T-Z:LP-DIR-T	273	
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	6	0	6.36e-07	2.7	-80.5	1	g	2.00e-08		0	pmagpy-3.2.1	116.6	hargrave 2014-10-28 13:53:01	2.82e-09	523.0			2.29e-08	This study		LT-T-Z:LP-DIR-T	273	
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	7	0	3.98e-07	2.5	-78.6	1	g	1.15e-08		0	pmagpy-3.2.1	126.4	hargrave 2014-10-28 20:50:09	2.20e-09	573.0			1.29e-08	This study		LT-T-Z:LP-DIR-T	273	
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	8	0	2.17e-07	2.6	-76.6	1	g	4.73e-09		0	pmagpy-3.2.1	130.7	hargrave 2014-10-29 21:02:25	1.10e-09	623.0			8.46e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	9	0	1.60e-07	2.9	-74.1	1	g	4.43e-09		0	pmagpy-3.2.1	131.6	hargrave 2014-11-03 17:22:35	8.69e-10	673.0			6.73e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	10	0	1.32e-07	2.4	-72.0	1	g	2.36e-09		0	pmagpy-3.2.1	137.9	hargrave 2014-11-04 12:12:56	7.78e-10	698.0			4.90e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	11	0	1.09e-07	3.0	-70.1	1	g	2.31e-09		0	pmagpy-3.2.1	143.0	hargrave 2014-11-10 13:03:06	7.31e-10	723.0			5.14e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	12	0	9.24e-08	2.5	-67.3	1	g	3.73e-10		0	pmagpy-3.2.1	146.4	hargrave 2014-11-10 22:21:30	1.10e-09	748.0			3.91e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	13	0	7.94e-08	4.6	-63.5	1	g	1.88e-09		0	pmagpy-3.2.1	149.2	hargrave 2014-11-13 11:56:06	1.16e-09	773.0			6.07e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	14	0	6.94e-08	3.5	-58.7	1	g	1.27e-09		0	pmagpy-3.2.1	149.1	hargrave 2014-11-17 17:36:30	5.82e-10	788.0			4.07e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	15	0	6.35e-08	2.9	-57.7	1	g	1.05e-09		0	pmagpy-3.2.1	149.5	hargrave 2014-11-24 18:27:42	4.62e-10	803.0			3.00e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	16	0	6.12e-08	1.5	-56.6	1	g	7.53e-10		0	pmagpy-3.2.1	157.8	hargrave 2014-12-01 17:08:53	8.40e-10	818.0			1.13e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	17	0	5.49e-08	1.6	-55.2	1	g	6.42e-10		0	pmagpy-3.2.1	152.6	hargrave 2014-12-02 00:54:54	8.33e-10	823.0			1.14e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	18	0	5.14e-08	5.0	-54.9	1	g	1.71e-09		0	pmagpy-3.2.1	151.8	hargrave 2014-12-05 13:51:47	5.03e-10	828.0			4.15e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	19	0	4.70e-08	2.3	-52.8	1	g	4.70e-10		0	pmagpy-3.2.1	153.9	hargrave 2014-12-06 12:09:00	5.28e-10	833.0			1.79e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	20	0	4.51e-08	1.3	-52.2	1	g	2.89e-10		0	pmagpy-3.2.1	157.8	hargrave 2014-12-08 15:29:03	5.15e-10	838.0			9.01e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	21	0	4.41e-08	1.9	-50.6	1	g	3.29e-10		0	pmagpy-3.2.1	156.5	hargrave 2014-12-08 22:21:25	7.07e-10	843.0			1.24e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	22	0	4.18e-08	1.9	-52.4	1	g	4.65e-10		0	pmagpy-3.2.1	155.9	hargrave 2015-01-12 11:11:57	6.23e-10	846.0			1.20e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	23	0	3.93e-08	1.9	-50.8	1	g	4.74e-10		0	pmagpy-3.2.1	156.7	hargrave 2015-01-14 14:30:08	5.93e-10	849.0			1.14e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	24	0	3.87e-08	3.0	-51.3	1	g	4.86e-10		0	pmagpy-3.2.1	153.0	hargrave 2015-01-15 14:44:58	7.91e-10	852.0			1.82e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	25	0	3.74e-08	3.0	-50.2	1	g	8.65e-10		0	pmagpy-3.2.1	155.0	hargrave 2015-01-18 13:06:16	4.36e-10	855.0			1.82e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	26	0	3.53e-08	2.3	-49.9	1	g	8.06e-10		0	pmagpy-3.2.1	155.9	hargrave 2015-01-20 12:25:28	2.84e-10	858.0			1.26e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	27	0	3.27e-08	1.4	-48.2	1	g	5.30e-10		0	pmagpy-3.2.1	160.5	hargrave 2015-02-10 17:35:38	5.54e-10	863.0			5.26e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	28	0	2.73e-08	2.3	-42.7	1	g	4.47e-10		0	pmagpy-3.2.1	156.8	hargrave 2015-02-11 17:33:46	6.25e-10	883.0			8.72e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	29	0	2.28e-08	1.8	-36.7	1	g	2.75e-10		0	pmagpy-3.2.1	157.6	hargrave 2015-02-12 15:45:13	4.34e-10	903.0			5.97e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	30	0	2.11e-08	1.7	-36.2	1	g	3.72e-10		0	pmagpy-3.2.1	163.4	hargrave 2015-02-13 18:00:41	4.16e-10	923.0			4.50e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	31	0	2.23e-08	1.3	-31.1	1	g	3.87e-10		0	pmagpy-3.2.1	167.7	hargrave 2015-02-17 11:35:15	2.00e-10	933.0			4.15e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	32	0	1.50e-08	3.7	-33.8	1	g	3.18e-10		0	pmagpy-3.2.1	160.7	hargrave 2015-02-18 09:54:42	1.56e-10	943.0			9.46e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	33	0	4.06e-09	2.6	-35.3	1	g	7.87e-11		0	pmagpy-3.2.1	167.4	hargrave 2015-02-19 13:01:41	7.00e-11	953.0			1.58e-10	This study		LT-T-Z:LP-DIR-T	273	
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	0		5.267117e-05		-42.799999		g		0	0		295.600006			273.	u			This study		LT-NO:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	1		4.808001e-05		-42.400002		g		0	0		302.399994			4.730e+02	u			This study		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	2		5.114643e-05		-46.299999		g		90	6.000e-05		303.000000			4.730e+02	u			This study		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	3		4.813084e-05		-42.599998		g		0	0		296.500000			4.730e+02	u			This study		LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	4		4.657222e-05		-40.700001		g		0	0		300.200012			5.230e+02	u			This study		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	5		4.254014e-05		-33.900002		g		90	6.000e-05		300.200012			5.230e+02	u			This study		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	6		4.438677e-05		-42.099998		g		0	0		297.399994			5.730e+02	u			This study		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	7		5.045183e-05		-49.500000		g		90	6.000e-05		293.799988			5.730e+02	u			This study		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	8		4.228602e-05		-42.299999		g		0	0		297.899994			6.130e+02	u			This study		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	9		3.842335e-05		-34.700001		g		90	6.000e-05		293.100006			5.230e+02	u			This study		LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	10		3.600072e-05		-29.100000		g		90	6.000e-05		295.000000			6.130e+02	u			This study		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	11		3.938902e-05		-37.200001		g		90	6.000e-05		296.500000			5.230e+02	u			This study		LT-PTRM-AC:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	12		4.050716e-05		-42.000000		g		0	0		297.100006			6.430e+02	u			This study		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	13		4.907957e-05		-51.799999		g		90	6.000e-05		298.700012			6.430e+02	u			This study		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	14		4.047328e-05		-42.000000		g		90	6.000e-05		298.200012			6.430e+02	u			This study		LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	15		3.916878e-05		-41.900002		g		0	0		298.600006			6.730e+02	u			This study		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	16		3.345949e-05		-27.400000		g		90	6.000e-05		298.200012			6.130e+02	u			This study		LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	17		3.201946e-05		-23.200001		g		90	6.000e-05		296.899994			6.730e+02	u			This study		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	18		3.716968e-05		-38.299999		g		90	6.000e-05		300.600006			6.130e+02	u			This study		LT-PTRM-AC:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	19		3.749157e-05		-41.799999		g		0	0		298.100006			7.030e+02	u			This study		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	20		4.845273e-05		-54.799999		g		90	6.000e-05		299.500000			7.030e+02	u			This study		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	21		3.733910e-05		-41.500000		g		90	6.000e-05		303.000000			7.030e+02	u			This study		LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	22		3.528917e-05		-40.799999		g		0	0		297.100006			7.330e+02	u			This study		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	23		2.873281e-05		-20.200001		g		90	6.000e-05		303.899994			6.730e+02	u			This study		LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	24		2.739443e-05		-12.900000		g		90	6.000e-05		301.899994			7.330e+02	u			This study		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	25		3.266324e-05		-35.799999		g		90	6.000e-05		301.299988			6.730e+02	u			This study		LT-PTRM-AC:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	26		3.256159e-05		-41.599998		g		0	0		303.000000			7.630e+02	u			This study		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	27		4.750400e-05		-59.299999		g		90	6.000e-05		301.100006			7.630e+02	u			This study		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	28		3.252771e-05		-42.200001		g		90	6.000e-05		306.299988			7.630e+02	u			This study		LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	29		2.995260e-05		-41.599998		g		0	0		300.700012			7.830e+02	u			This study		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	30		2.319293e-05		-7.800000		g		90	6.000e-05		303.100006			7.330e+02	u			This study		LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	31		2.324376e-05		5.500000		g		90	6.000e-05		306.000000			7.830e+02	u			This study		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	32		2.675065e-05		-31.500000		g		90	6.000e-05		302.799988			7.330e+02	u			This study		LT-PTRM-AC:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	33		2.636100e-05		-41.000000		g		0	0		298.200012			8.030e+02	u			This study		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	34		4.760565e-05		-66.000000		g		90	6.000e-05		306.600006			8.030e+02	u			This study		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	35		2.625935e-05		-41.799999		g		90	6.000e-05		303.299988			8.030e+02	u			This study		LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	36		2.161737e-05		-41.500000		g		0	0		301.700012			8.180e+02	u			This study		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	37		1.853402e-05		24.600000		g		90	6.000e-05		303.600006			7.830e+02	u			This study		LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	38		2.429413e-05		46.500000		g		90	6.000e-05		300.700012			8.180e+02	u			This study		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	39		1.672805e-05		-15.800000		g		90	6.000e-05		299.500000			7.830e+02	u			This study		LT-PTRM-AC:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	40		1.524906e-05		-42.099998		g		0	0		299.000000			8.280e+02	u			This study		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	273.	0
